Latent_factors,Iterations,Learning_Rate,Regularization,BatchSize,Convergence,RMSE,MRR_5,MRR_10,NDCG_5,NDCG_10,History,Time,IterPerformed
10,200,0.5,0.1,20,0.001,3.341601021,0.044962884,0.0541269,0.026890475,0.030927672,"[3.4465223238595657, 3.441663657068171, 3.435269047044668, 3.4284005781111233, 3.4219000145838403, 3.415996096514773, 3.41033980661498, 3.405064872096448, 3.400014095533737, 3.3953008518470655, 3.3908178336437604, 3.3872441966188096, 3.3839218625566576, 3.3804988648235352, 3.3771113558208525, 3.37427351807932, 3.371887210769638, 3.3691103455101206, 3.3665584050296617, 3.3642581134629723, 3.3619269696380947, 3.3599353917956676, 3.357813793368768, 3.3562455382655667, 3.354511333602432, 3.352978590284608, 3.3511551441085663, 3.3495206671706996, 3.3476412730523384, 3.3462966873131363, 3.3453930060470505, 3.3439263939232857, 3.342556597049339, 3.341805082596479, 3.3404247292215863, 3.339220682761504, 3.3381535678971948, 3.3367495522041835, 3.33609023199314, 3.33464394886816, 3.333968427466571, 3.3328838956368867, 3.332089912423694, 3.3311718309680605, 3.3303379327605436, 3.3294489764322477, 3.328585888288031, 3.327689927096652, 3.32669515678751, 3.326162665688115, 3.3255128253401423, 3.3249860942773797, 3.3241737462060423, 3.3236904682918427, 3.323110547581243, 3.32241315302124, 3.3217300569107975, 3.3213214322502815, 3.3205230078506487, 3.32006674676757, 3.3192812411398633, 3.31849338725377, 3.318147046084322, 3.3177337272200194, 3.317018581884504, 3.316324701237407, 3.3154512695131406, 3.315284703341644, 3.3151357394278613, 3.3148745207904855, 3.3139156083136725, 3.3134181586650526, 3.312887547595167, 3.312122090530087, 3.311443468048457, 3.3112860377232414, 3.3111595407044603, 3.3105049668425393, 3.309759032695449, 3.3091071472616225, 3.3083703753374842, 3.3076592945320895, 3.3074936082596373, 3.30729292001194, 3.3076004327326296, 3.3068996985430203, 3.3066861444697015, 3.3059815481972716, 3.3058467927522965, 3.3052019117724893, 3.3048996856468427, 3.304200127303101, 3.3036140371084164, 3.303512556655419, 3.302741428714568, 3.3021329465533618, 3.3016190769042737, 3.301338690175591, 3.301005419655524, 3.300649553618121, 3.2996819701086237, 3.2994820247288437, 3.2992211101305573, 3.2986552605983, 3.298284965219695, 3.2982125610592887, 3.297660296779877, 3.2969002706758777, 3.296616166876981, 3.295815068816646, 3.2952338330832993, 3.2946583787184505, 3.294177169504001, 3.293951832262064, 3.2937154226724465, 3.293196076203018, 3.292763470464571, 3.2924040870747966, 3.2920903553605423, 3.2916696690129505, 3.291092598228423, 3.2904843739394747, 3.290230497397521, 3.2896474539038723, 3.289548216624436, 3.288956941112682, 3.2885720653869264, 3.2888332863798406, 3.2881224742956614, 3.2876855773685008, 3.287126716037746, 3.2867041536142083, 3.286608805455707, 3.2865451580112532, 3.2863185663402734, 3.285856723180154, 3.2853327542620976, 3.2851291714274624, 3.284746051622485, 3.284132446862143, 3.2838645870254504, 3.2838522154685577, 3.283175272989136, 3.2830523296600824, 3.282610587561618, 3.282512323351034, 3.282431714907228, 3.281928915641617, 3.281933020636951, 3.281456347820507, 3.2811219039395265, 3.2805776089824508, 3.2806024680158257, 3.280259037294097, 3.2798827406398994, 3.279435145682866, 3.279195501620933, 3.2790966751743804, 3.2788049420805288, 3.2781658345813653, 3.2781126778033607, 3.277682668118829, 3.277464353714741, 3.2771896027387575, 3.276569309347522, 3.276958728252784, 3.2766191942524214, 3.276850990551658, 3.2766405362885953, 3.2762939465871317, 3.2757974747933316, 3.2754440566519327, 3.2753174365517217, 3.2750299719648326, 3.27476540060316, 3.274754553520101, 3.274430205431365, 3.2740376179866977, 3.2738131067803784, 3.273488923452928, 3.2733659797430534, 3.2729545284880643, 3.272946557997007, 3.27284084108873, 3.272624819579389, 3.2726427354668814, 3.272386815994904, 3.2721184560911265, 3.272292602056831, 3.2719959527672073, 3.271572313416014, 3.2709338924456755, 3.2712209342188685, 3.270889564882698, 3.27058704654041, 3.270503831821092, 3.2702419583446, 3.270177328067838, 3.270287022829004, 3.2700622513730577]",953.0341849,200
10,200,0.5,0.1,100,0.001,3.339057181,0.042983386,0.0542826,0.025412832,0.030019281,"[3.446544066864325, 3.4422772042103156, 3.435650528044403, 3.428898356683569, 3.4219811733695034, 3.4160071031817094, 3.410483417530095, 3.405064810739796, 3.399967333585217, 3.3957801967003065, 3.3915118520436405, 3.388044639199202, 3.3848836281241934, 3.381427389723396, 3.377980207812509, 3.375176791063293, 3.3729128821803305, 3.3703554358748433, 3.3677775124211538, 3.364782553899967, 3.3623954700997785, 3.360564944182565, 3.3587249345005836, 3.35718353392494, 3.3552653087222026, 3.35346377473472, 3.3516560165682368, 3.349995939602605, 3.3483418224825874, 3.3472585429044512, 3.3460317022611843, 3.3445112493610663, 3.3429946906167167, 3.341774425077055, 3.340482017848263, 3.3394306452813454, 3.3381804848283596, 3.3372433725789654, 3.336253599656998, 3.3352105629998405, 3.3344113583439925, 3.333562740902865, 3.3327141013834174, 3.3318797156841105, 3.3307968296985613, 3.3294782243622323, 3.3289707850764314, 3.3283222171793883, 3.3277893943634886, 3.327098207972199, 3.3259705105121853, 3.3253243908189094, 3.324431935332564, 3.323802383428834, 3.322880667034029, 3.3224878167629694, 3.322018413533423, 3.3214659691923623, 3.320555035403502, 3.320042777084673, 3.319624529608783, 3.3191642047066003, 3.3189933028964362, 3.318648634880417, 3.317877099503403, 3.317049802742277, 3.3162320967913246, 3.315942385216883, 3.315198357823961, 3.314624309926275, 3.3140541915682777, 3.3135279711899535, 3.3130211090875528, 3.312193372379347, 3.3119465135221895, 3.3113932969422444, 3.3112768790755602, 3.310540349094886, 3.3104759491625577, 3.3098910200226492, 3.3094141467998575, 3.3090719194694977, 3.3079938959637953, 3.3075342887855363, 3.3067827562934613, 3.3062284244355404, 3.3058564300142934, 3.305690567177662, 3.305238110608749, 3.304723016670245, 3.30436106346211, 3.30367078349767, 3.3030363481468634, 3.302594270458119, 3.301954851429653, 3.301801766937926, 3.301522389773505, 3.300914385577545, 3.3005670948866106, 3.3001837834884715, 3.2996845417187237, 3.2996250904788713, 3.2990538885980563, 3.29888247819671, 3.2982577062565985, 3.297850167734817, 3.2973164829480477, 3.2968121554363177, 3.296241716080307, 3.2956435088312026, 3.295146230962254, 3.2948008442834653, 3.294226008204078, 3.2938501287914885, 3.2935027296859682, 3.2932180855103717, 3.2929598008966505, 3.2923828815974745, 3.2917645064001895, 3.2911120054959375, 3.2908365161301654, 3.290803013687794, 3.2901391906598225, 3.2896843639575906, 3.2895143631972705, 3.289061910210798, 3.2889143506167993, 3.2883525192850613, 3.288066079423403, 3.287501809235941, 3.287098540632024, 3.2867102420964622, 3.2860949072236387, 3.2855938134513316, 3.285000449619193, 3.284673085418641, 3.2842261545430094, 3.28376453277269, 3.2835448702776486, 3.283269029703374, 3.2831826681175076, 3.2827061136925577, 3.2822535579770995, 3.282322560134295, 3.2820011208570996, 3.2814919686990076, 3.281119217241186, 3.2810203709907864, 3.2807461662058977, 3.280901526185042, 3.280675224319459, 3.2800562414857186, 3.2795423354256967, 3.2794441231177123, 3.2789371744230746, 3.2783988024905875, 3.2780284505422492, 3.2780451073079377, 3.2775534348932234, 3.277406313772733, 3.2769968979202884, 3.2769318565523147, 3.2765624046481365, 3.276002160034993, 3.2757953685136756, 3.275631754774021, 3.2752760250717037, 3.2751535189276324, 3.2745956960760365, 3.2745371117584745, 3.274363092061072, 3.2740700403302854, 3.273672876793407, 3.2734769802778723, 3.2728437489935063, 3.272159405847346, 3.2720027366110127, 3.271679545541739, 3.271510656150311, 3.271162606032877, 3.2710810191142707, 3.2709810912712287, 3.2704567187019475, 3.269965656375783, 3.2701895679224484, 3.2699925622607986, 3.2699125125963335, 3.269619053429622, 3.2696648336024317, 3.2695111712337974, 3.269614600582917, 3.269157687268564, 3.268883151840677, 3.2686065379991707, 3.2683571664446047, 3.2679881850083157, 3.2682341169045723, 3.268139171085634, 3.2678202275057653, 3.2674609436195983]",896.1500676,200
10,200,0.5,1,20,0.001,3.387098218,0.000212089,0.00602981,0.000574613,0.00696399,"[3.446529216537632, 3.4415685063365165, 3.4354266330176944, 3.430572073865981, 3.425427543573491, 3.42126161404129, 3.4168952635601144, 3.413210540091404, 3.4099723617841233, 3.4075809762070675, 3.4049843772345794, 3.402382755854079, 3.4003511152199843, 3.3980011457411243, 3.3960514235721537, 3.3937849412002628, 3.39207031613477, 3.3904415502793372, 3.3882665179258393, 3.386985599086029, 3.385100395841942, 3.383484818635342, 3.382428215522077, 3.380774438511969, 3.379170015111708, 3.3781872782501745, 3.3766797754653344, 3.375408587505032, 3.3740831281553634, 3.3731521212336135, 3.3719922032320917, 3.370900623632647, 3.370110895480347, 3.3694016778744045, 3.368387988954514, 3.3673275796646496, 3.3662429395337683, 3.3651327188693654, 3.364321368510869, 3.363138350169443, 3.3627581361460246, 3.3621825447506803, 3.3614351339227455, 3.36089462045543, 3.360299682544491, 3.359441056201393, 3.358266341022591, 3.3575346312497443, 3.357171804253866, 3.3564417730408738, 3.3558263558085826, 3.3547626663809296, 3.3545709654901446, 3.354266929174478, 3.353493523514595, 3.3531423939008995, 3.3525346137521717, 3.352061482994598, 3.3510258405840365, 3.3505004629557553, 3.3499506535245898, 3.3494583027249067, 3.3488712153174176, 3.3481175298149726, 3.347606754252387, 3.347660194520745, 3.3474215315522993, 3.346868379914532, 3.3462212302618157, 3.3457906900794026, 3.3452239354578044, 3.3448915601281435, 3.344725650553661, 3.3442857120029856, 3.3438999806885246, 3.3431285360389214, 3.342936800749518, 3.3428287209797967, 3.3425414944936387, 3.342220584785716, 3.3419694748263686, 3.3410579510847165, 3.3406511462917274, 3.3404965932990756, 3.339794651227754, 3.3401004160604906, 3.3400640622544686, 3.339599695040272, 3.338595652787157, 3.3387482140219626, 3.3380197648271857, 3.337646982986998, 3.3375721288779716, 3.3374441281576344, 3.337385132840115, 3.3364944890845174, 3.3365561569863393, 3.3364538579910845, 3.3356818610532306, 3.335553045020438, 3.3351588768148916, 3.3349968550126694, 3.3346494800429864, 3.3341839673983404, 3.3344598565081056, 3.3338595597901657, 3.334090811876703, 3.3333306511570533, 3.3328376644875988, 3.332966664434782, 3.3328964067142355, 3.33239555122834, 3.331978033778023, 3.3320824563714777, 3.3319102841204122, 3.3316970101890524, 3.331386348944684, 3.3312149874765713, 3.3311531768509752, 3.3308995582154917, 3.3307417273929016, 3.330435109453587, 3.3303058083046797, 3.330326356435415, 3.3298849640386816, 3.3297860788572127, 3.3296063951877906, 3.329120474414098, 3.328843197360771, 3.328475651644448, 3.3285606240102457, 3.3285454852229357, 3.3284651576775572, 3.328316324027303, 3.3280577307565933, 3.327896234613852, 3.327228471702995, 3.3274822293221296, 3.3276408806681848, 3.3272747049644784, 3.327083279320673, 3.3268821150821175, 3.326738268492428, 3.326527479211693, 3.3259824942398404, 3.326466062133848, 3.3264658746908133, 3.3261746711797753, 3.3260064964334854, 3.325612492819328, 3.325569911396669, 3.325374434120976, 3.3252889096973393, 3.325080717647208, 3.3248301202955552, 3.3248413866840645, 3.324556377403479, 3.3245550369208297, 3.3245271994180894, 3.324074116544335, 3.3239983889816127, 3.3242302259611183, 3.3245156276414516, 3.3239282029928106, 3.3236791518690723, 3.3237923849695274, 3.3235516710825777, 3.3234462176452353, 3.3232355140610834, 3.322916776953006, 3.322790471165366, 3.322492631146777, 3.3224976827738972, 3.321934059511758, 3.3222037188857865, 3.322213902710304, 3.322119682945358, 3.3219516383848537, 3.3218945267365654, 3.3214567466818177, 3.321641332998075, 3.3218198987071426, 3.321859899167401, 3.3217557657420986, 3.3219257322898255, 3.3212775724603647, 3.32101635806332, 3.3210736183345415, 3.3212850189123264, 3.3207177040937896, 3.3209112468317015, 3.3209230312001816, 3.320575507213512, 3.3208017378202723, 3.3203293216226784, 3.3204496774152337, 3.3203586029182612, 3.320153980012045, 3.3200304319797116, 3.3202646795902986]",895.5238657,200
10,200,0.5,1,100,0.001,3.386234442,0.003181336,0.009424498,0.002935539,0.010293457,"[3.4465473983583474, 3.441661088529265, 3.436061209014463, 3.4307102490437322, 3.425414056643299, 3.4211437260311435, 3.4174164881535805, 3.413884577640556, 3.4107026454842866, 3.407445352721674, 3.404805834695262, 3.4026185109994938, 3.40001136601969, 3.397544991977725, 3.395465917808488, 3.3932248282701023, 3.3912791421744393, 3.3900052606410793, 3.388622151518364, 3.387189798539269, 3.38538393452235, 3.3834794130995425, 3.382335072706199, 3.3807982266772405, 3.3797786986034395, 3.378285487018959, 3.376990651692265, 3.376000586533634, 3.374598156925839, 3.3731774471069857, 3.3721196016194264, 3.371425323446618, 3.370339015087279, 3.3695438463041834, 3.3683649219634533, 3.36710974770922, 3.3662012427166315, 3.36528358219731, 3.3648236048432114, 3.3637643333622007, 3.3625762520890765, 3.361772391243153, 3.361043290271047, 3.360283023049859, 3.3601612390598454, 3.3592718832140966, 3.3583353172627923, 3.357779350295044, 3.357198790610126, 3.3561530629473957, 3.3559208462570336, 3.3549761075521776, 3.354457261595054, 3.3540347974903177, 3.35342992030384, 3.3523665457271883, 3.3523147037571572, 3.351628875622736, 3.351274255065791, 3.3502776608947715, 3.349815259581501, 3.3493475729833158, 3.348987061799444, 3.3484799124490925, 3.347986982800761, 3.3478378195273937, 3.3472793532747525, 3.346643528088558, 3.34639495909227, 3.3460470714160313, 3.3454166820071003, 3.345318674004142, 3.344781192323722, 3.3442754861202477, 3.3439906820553578, 3.3438447885012215, 3.343034015691637, 3.3422979707210416, 3.342541739896039, 3.342470666335661, 3.342152225148331, 3.341678579558194, 3.3411574437489553, 3.3407534218689316, 3.340569898693074, 3.3401692053084138, 3.339452047362876, 3.3394076786863054, 3.3387810241419054, 3.3388261620504434, 3.338641120169145, 3.3380367062623884, 3.338068757338662, 3.337348305603131, 3.3369232389122048, 3.336537886657853, 3.3365484739981737, 3.336280081319972, 3.3358796987070742, 3.3355944415061534, 3.3349473864256813, 3.3349962658365464, 3.3346982366172333, 3.3339832758898797, 3.3343859331937797, 3.3337214648101483, 3.3336184058894203, 3.333033359830208, 3.3330746387162105, 3.3329368347347494, 3.332828584013505, 3.3330374462934103, 3.3321775992520273, 3.3320934921274903, 3.331973249881717, 3.331467033415029, 3.3312944553216384, 3.331412482605337, 3.331161848029447, 3.3306601437738386, 3.3308949465872013, 3.3304960470616147, 3.3301284585300834, 3.330093530268271, 3.329901574873028, 3.3300826757680526, 3.3295188474417534, 3.3288103453899076, 3.3291765580398245, 3.3290480794166983, 3.3286939465949508, 3.328405952207969, 3.328421208556751, 3.3283530908495185, 3.3281370084983046, 3.3280113314200546, 3.3276977115199045, 3.327417288793765, 3.327432830023663, 3.3272281041603198, 3.3271656538218086, 3.3269936370017024, 3.326986005052857, 3.3265947157765554, 3.326375784932238, 3.3265838590924552, 3.3262991839624148, 3.326100334008604, 3.326380082297462, 3.3260463997306275, 3.3256638882675555, 3.3254400130001, 3.3255688377769896, 3.3254984392303797, 3.325394132563007, 3.324779729703023, 3.324844980262929, 3.324357712151755, 3.32431379220485, 3.324236333214331, 3.3243520639577704, 3.324322869506789, 3.324242504964332, 3.324170759970244, 3.323902072935806, 3.3233552538997873, 3.3233088246090112, 3.3229899508253227, 3.3229302028078878, 3.3230329013995306, 3.3229613501946345, 3.3227242792700715, 3.3225202092930406, 3.3226141848015778, 3.3230693788073227, 3.3226843925713707, 3.3222310460247138, 3.3224459742837222, 3.3220641420328723, 3.3220713241640554, 3.321871417490014, 3.3219912228511963, 3.3216854160160976, 3.321869232928146, 3.321666247461341, 3.321853855925073, 3.3217140687896234, 3.3215103557167844, 3.321100343135354, 3.3205116796020886, 3.3204408144278985, 3.3204198834631535, 3.320609197476907, 3.3202346727757175, 3.320388734676148, 3.3205321195165967, 3.320402540058582, 3.3199744029027243, 3.319646032409995, 3.3194761216249917]",896.4882917,200
10,200,0.5,0.01,20,0.001,3.32430267,0.063856486,0.074230335,0.035177261,0.037677754,"[3.446533335992781, 3.4417292383606775, 3.4352007351943383, 3.428676264609821, 3.421882953266909, 3.4153545281301736, 3.4090382092911744, 3.4028441329435153, 3.397651377923942, 3.393084759299746, 3.388377484446755, 3.383762191873906, 3.3796856375197213, 3.376247932494107, 3.3728885553632746, 3.369143022893035, 3.3659355538647744, 3.3632010958362977, 3.360244217760655, 3.3575707000168844, 3.3547238170164126, 3.352108367804614, 3.349859403437166, 3.3472917682515333, 3.344635075199334, 3.342414792011306, 3.3404977602470765, 3.338754349349672, 3.3368358848584325, 3.335363321909517, 3.3335380797590517, 3.331685363163448, 3.3300098014434325, 3.3283712559706373, 3.3265769016258275, 3.3251846930184126, 3.323794252524961, 3.3221425273866863, 3.320977965897148, 3.3192553205171724, 3.3179839755742937, 3.3169366436781407, 3.3154925735938465, 3.31385662281511, 3.3125108490634423, 3.3114130868108793, 3.309991974023584, 3.3087657734151996, 3.307584497987508, 3.306425223915389, 3.3053683084321586, 3.304356958961809, 3.3033957886465304, 3.301977353333413, 3.3008427037209853, 3.299510637553851, 3.2985522454937004, 3.2976223217517444, 3.296491737349735, 3.2955135986814574, 3.2946621213527743, 3.2936315677056633, 3.292779041609977, 3.2917711873835263, 3.291095838867352, 3.2896806926489655, 3.2887376853286354, 3.2880128197973377, 3.287563695144428, 3.28654595128804, 3.28552461585416, 3.2850071562249523, 3.284110260247254, 3.283147844655361, 3.2826218464479995, 3.282455888474262, 3.2813197766246143, 3.28058515206425, 3.2801856990898988, 3.2795135504379953, 3.278681888045762, 3.2781715581106994, 3.277378262384298, 3.276983726470746, 3.2764167620038958, 3.275890321057488, 3.2755108342325356, 3.274866101496401, 3.274041146443794, 3.2734412055804403, 3.272939403259023, 3.272701961086374, 3.2723880582853626, 3.271512057301573, 3.271026696752526, 3.2707887068281796, 3.2704078005609256, 3.270206098670201, 3.2696972995812574, 3.2693226243549023, 3.2690994337619, 3.2686236619223497, 3.2679473283361267, 3.267339889104481, 3.267013501609512, 3.266701664254345, 3.266517772304346, 3.2656028523019804, 3.2655555762897874, 3.2653050843366205, 3.264874970676648, 3.2644915000493375, 3.2642230936950356, 3.2640181097374863, 3.263651465807486, 3.2636506876036084, 3.2629634720998446, 3.2624473483447853, 3.2623549116257475, 3.26218137475056, 3.262168864150967, 3.2617787969225116, 3.2614187513020876, 3.260984510175554, 3.260604805718799, 3.2601654494459935, 3.2599906894719, 3.259644599024496, 3.259505919577271, 3.2596018965987033, 3.2594076565712466, 3.2592735378893143, 3.258840045734116, 3.258420745502524, 3.25833546631767, 3.258123243924731, 3.258305551911843, 3.257993173914516, 3.2579928782022116, 3.257818127401041, 3.257562198743328, 3.2573131852114656, 3.25721340848167, 3.2571458126169337, 3.2566052822871, 3.256178962314821, 3.2558911095953995, 3.2559231597530673, 3.2559358549025874, 3.255585436844575, 3.2554312670115757, 3.254983993558374, 3.2546096054996854, 3.254479602552671, 3.254696183907494, 3.254478953970927, 3.2540122915592886, 3.253988056989648, 3.253446465265567, 3.2532256226531917, 3.2532447511078484, 3.2529750452635007, 3.2529946861555907, 3.2528533735841245, 3.2528541258043737, 3.252599703207766, 3.252565356800104, 3.252218252255458, 3.252170969534897, 3.252121179916898, 3.2519119559043146, 3.25201483603794, 3.2517940122252127, 3.2515836895720356, 3.251337056152606, 3.2514891067628313, 3.2510452056863226, 3.251112379987954, 3.2511048868705523, 3.2508383078427934, 3.250917131031571, 3.2508114387609317, 3.250809805813529, 3.2506646358106748, 3.250556793315749, 3.250387334456672, 3.250293248068703, 3.2501325437140216, 3.2500692685110306, 3.250086865537633, 3.249851798130999, 3.249691776382687, 3.249743509317102, 3.249526574428269, 3.2495026044859734, 3.249303045374786, 3.2495935621362917, 3.249269988942638, 3.2491180983634362, 3.248783048872278]",903.9636152,200
10,200,0.5,0.01,100,0.001,3.330961897,0.080717568,0.088747917,0.041493566,0.040827444,"[3.446529616002302, 3.4419383159367705, 3.435689489909138, 3.428691509637372, 3.421427843101115, 3.415367700382938, 3.409593110200417, 3.403795359397203, 3.3979690855795948, 3.3931759069651544, 3.388848649464004, 3.3846670174580864, 3.380979922412281, 3.3767328093270748, 3.3729284775033355, 3.3697794892752766, 3.3661601994188444, 3.363277112876523, 3.3601398630540364, 3.357451957029347, 3.3548798367244954, 3.3520103468193048, 3.349529952782514, 3.347590904414512, 3.345631383289389, 3.3437057125083864, 3.341881948608143, 3.3396915398178324, 3.338197039348145, 3.336251211047391, 3.334451317904112, 3.3329241604666713, 3.3315112617468103, 3.329668878636685, 3.327903887527992, 3.3268471346522994, 3.325160224151546, 3.323848892240604, 3.3222501644564275, 3.3212347267467357, 3.3199907711802252, 3.3187524467571747, 3.317164092784731, 3.31611198466419, 3.3146834736189144, 3.313660228102343, 3.312299417731572, 3.311143910339714, 3.3100149443037505, 3.3089441061099736, 3.308317855135107, 3.30751261832516, 3.3063422112540706, 3.305229547623159, 3.3045097167683033, 3.3035404837172586, 3.3024363565287023, 3.301131635976394, 3.29994933893137, 3.2991998729003678, 3.298166057166927, 3.2974232758617834, 3.2965595095123224, 3.2956569862899068, 3.294784689953148, 3.293409527433695, 3.2923936504781297, 3.2914499024788832, 3.2909756969724406, 3.29038465051376, 3.2896122092270828, 3.2891260679764263, 3.2882014267512463, 3.2873130882375836, 3.286480175898533, 3.285890078978314, 3.2850059696683154, 3.2844385434967687, 3.2837417355424208, 3.283036924844073, 3.282215476048612, 3.2815596850708286, 3.280937608663288, 3.2801495921647, 3.2796315190483076, 3.279123650464929, 3.2787618495686157, 3.2780487023237765, 3.2775575361451774, 3.277051493350046, 3.276699458109224, 3.276624898085808, 3.2764503264424647, 3.275790953234269, 3.275018998085586, 3.2745545638585685, 3.2740370534742724, 3.273523908270206, 3.2732920556868024, 3.273161931766292, 3.2730538109757954, 3.2722489504718446, 3.2720220699133393, 3.271365548352987, 3.271096609384465, 3.2708052303966046, 3.270541625693515, 3.2698992681385346, 3.2694183216154777, 3.269593157271485, 3.2695505928434403, 3.2689217023313244, 3.268455104974854, 3.268272407081811, 3.268258384032531, 3.2680408566342445, 3.2674298574496956, 3.2675113258775386, 3.2670939264451735, 3.266796624893277, 3.2668257854532614, 3.266507579515133, 3.2660595610060685, 3.265598455531173, 3.2654605174023206, 3.264924447777734, 3.264888675058458, 3.2644909100241644, 3.2642945111129933, 3.2640584554128846, 3.264086409277197, 3.263983807449193, 3.263600133029469, 3.2633230674822977, 3.263227184078135, 3.2628239627498794, 3.2629019973894113, 3.262553701402337, 3.262407591249773, 3.262124073818838, 3.2618465990137544, 3.2618520974826453, 3.261998078952457, 3.26172321984736, 3.26154225643843, 3.2612365137052315, 3.260984289984391, 3.260718398513701, 3.2607127249816306, 3.2606301811651806, 3.2605346639209816, 3.260567356703397, 3.2604441878738966, 3.2603417509237556, 3.2601654429987157, 3.260184088541461, 3.2600941214848618, 3.259792168939879, 3.259790160247156, 3.259673400328478, 3.2594827879288966, 3.258949595544584, 3.2586327055871203, 3.258559883180387, 3.2585357741163663, 3.2586587512663034, 3.2586453893621115, 3.25856713359458, 3.2581635776808553, 3.2582539236324157, 3.2580325849743508, 3.2579879297809473, 3.2577991702459315, 3.2574345210576814, 3.2573593857763488, 3.2571339046598085, 3.2573014686449535, 3.2568482767170526, 3.25668094398729, 3.2565939890669164, 3.2570759697484317, 3.2567031691224377, 3.2564640564476597, 3.256404782143698, 3.2563914810262617, 3.256269143301236, 3.2563537111684537, 3.2561223060175726, 3.2559864298809975, 3.2563144545517253, 3.2560971945968467, 3.255782064102716, 3.2555216436928345, 3.2555890709946844, 3.255468268150386, 3.255302959716421, 3.255474823644714, 3.255385017776811, 3.255292682857563, 3.255483950496303]",835.6849115,200
10,200,0.05,0.1,20,0.001,3.433313886,0.050070696,0.06316383,0.03331176,0.041845928,"[3.4465061313501315, 3.4461188901388633, 3.445729138411495, 3.445295725826857, 3.44484086287978, 3.4443661210324548, 3.4437887241701284, 3.443275878251845, 3.4427271261577106, 3.4421945660917506, 3.4416269578191545, 3.441100609367701, 3.440522186180222, 3.439933434591015, 3.439363327016652, 3.4387404666532126, 3.438080830681228, 3.4374231435989295, 3.4367695958762647, 3.436104335738136, 3.4354870367586354, 3.4348014832370524, 3.4340637389429616, 3.433370914425925, 3.432747190431006, 3.4321005409717724, 3.431388745322176, 3.430735673769399, 3.430033743544638, 3.429364554857139, 3.428667357145406, 3.427979481442726, 3.427359255450794, 3.4267217382108845, 3.426101447554148, 3.42543205941357, 3.4247774952873784, 3.4241786015935625, 3.423510089321566, 3.4228950182717846, 3.42223716399518, 3.4216386002619537, 3.421004156960788, 3.4204164477764536, 3.4197789746245557, 3.41914999195865, 3.4185398870103145, 3.4179477709439703, 3.4173867120777195, 3.4167779227578006, 3.416198792884208, 3.415603038760316, 3.415026463934346, 3.4144225445364813, 3.4138184994744365, 3.413238936109593, 3.4126898920968856, 3.412155088063289, 3.4115759030708848, 3.411053839751871, 3.410481363850295, 3.409894700125352, 3.4093915591193946, 3.4088461709010436, 3.4083565968185963, 3.4078306809729657, 3.4073180513588057, 3.4068043350853534, 3.4063339502372476, 3.405816903506408, 3.405298394426472, 3.4048080000146617, 3.4043065907665864, 3.4038408056476115, 3.4033396446551665, 3.4028644287129666, 3.4023783577155773, 3.4019002115623427, 3.401490525572335, 3.4009807963456677, 3.400547064972115, 3.4000730875074168, 3.3996351614642633, 3.399211100521427, 3.3987180409941287, 3.3982826478634096, 3.397835733229491, 3.3974031428985985, 3.3969755638401504, 3.3965277824652067, 3.396069238560889, 3.3956654756887725, 3.3952768200006807, 3.394851117989077, 3.3944380838628727, 3.394094990725479, 3.3936772952630285, 3.3932973337272263, 3.392900006065604, 3.392513865941162, 3.39213026963844, 3.3917312716152486, 3.3913874093076877, 3.391026261669613, 3.39067916532214, 3.3903164231688487, 3.3899184480449622, 3.3895220557386536, 3.3891482671488586, 3.38881172888506, 3.388458811396671, 3.388110055743722, 3.387780249821329, 3.3874196343608998, 3.3871066923591404, 3.386727418663069, 3.3864150490003055, 3.3860734592858073, 3.3857615286111407, 3.385457575145121, 3.385099920798412, 3.384761737535406, 3.3844430416039533, 3.3840895820661774, 3.383801158251904, 3.3835064507570083, 3.383204111563413, 3.382912169939528, 3.3825968632291854, 3.3822759167962535, 3.382000142683348, 3.3817205812229965, 3.3814371919562296, 3.381135428795583, 3.3808893925136507, 3.380578070260939, 3.3802521590559373, 3.37995667099166, 3.3796391830546146, 3.3793785999011168, 3.3790983425838594, 3.378826202973037, 3.3785819132652746, 3.3783242937853766, 3.3780334752779746, 3.377740523487746, 3.377443772294418, 3.377158410800792, 3.376947811108254, 3.3766741862926417, 3.376447475251208, 3.3762034661601406, 3.3759227710233684, 3.3756840967442545, 3.375422014503884, 3.375149299063507, 3.374917114916783, 3.374657000477317, 3.374411429882271, 3.3741510666502577, 3.3739055880791278, 3.3736960942935834, 3.3734611661033695, 3.373240053920211, 3.3730050630969233, 3.372760918944002, 3.372572380988991, 3.3723394465630907, 3.3720955761290163, 3.371901347858018, 3.3716394990254246, 3.3714323953198915, 3.3712427583216766, 3.3709885497756913, 3.3707425445233206, 3.3705255015034354, 3.370289154925455, 3.3700758372502078, 3.3698363619076575, 3.3696343685298866, 3.3693859913077993, 3.369185529955046, 3.3689753843019004, 3.3687425696333158, 3.3685443338341634, 3.368370530646066, 3.368180641512783, 3.367967808658846, 3.3677716248100924, 3.3675293166318223, 3.367356685307659, 3.367153688596082, 3.366951813660137, 3.3667273032767664, 3.366551296800777, 3.3663586862485384, 3.366142591909342, 3.365964312939004, 3.3657752922848325, 3.365569896671046]",833.0499678,200
