Latent_factors,Iterations,Learning_Rate,Regularization,Convergence,RMSE,MRR_5,MRR_10,NDCG_5,NDCG_10,History,Time,BatchSize
5,70,0.05,1,1e-05,3.4792234279506062,0.033492400141392716,0.04137967311350132,0.03584139353454874,0.04554473286244292,"[3.4463906250339527, 3.4459979230931927, 3.44558063125312, 3.4451076394318236, 3.4446375615538973, 3.4441590434620273, 3.4436907102099394, 3.443207953397822, 3.442692290204844, 3.442171020301059, 3.441637295593296, 3.441132962527815, 3.4405480124419974, 3.440024679340524, 3.439461389695942, 3.438905246915547, 3.4383948222221172, 3.4377923632921092, 3.437241320225086, 3.436638766984517, 3.4360632598424843, 3.4355297751831975, 3.434971421636454, 3.434384013297615, 3.4337752074599632, 3.433185632443339, 3.432621205317552, 3.4320373479680018, 3.431537807573778, 3.4309977870923056, 3.4304723785291293, 3.429955732174088, 3.4294833509076854, 3.428981468384059, 3.428513452428102, 3.4280244538225366, 3.4275799567989056, 3.4271114081107235, 3.426662873057832, 3.4261691248244492, 3.4257211623020045, 3.425259408766403, 3.424790710244731, 3.4243500981038855, 3.4239106862262605, 3.4234809188734636, 3.4230137369751112, 3.4225805354187497, 3.4221564175063914, 3.421712876104437, 3.4212999351532307, 3.420858053625833, 3.4205093311179895, 3.420043188162272, 3.4196281366178543, 3.4192189757170883, 3.4188119228472886, 3.4184276673709952, 3.418013887646604, 3.41763690092103, 3.4172541020296006, 3.4169183189461476, 3.4165830065952867, 3.416203984783538, 3.4158719895578633, 3.415540207002128, 3.415194611441353, 3.414892606964314, 3.4145630888737806, 3.4142211231830615]",221.85839414596558,200.0
5,70,0.05,1,0.001,3.4790534409356346,0.033492400141392716,0.04012733760877981,0.03584139353454874,0.04304026243100174,"[3.4463906250339527, 3.4460150453551983, 3.44560726386935, 3.445138738535894, 3.4447151156179, 3.4442656741375655, 3.443790731530239, 3.4432627096215747, 3.442719982172621, 3.442184446617787, 3.441663015587673, 3.4411367875332153, 3.4405643302506084, 3.4399609370048756, 3.4393853911688312, 3.4388516343338664, 3.4383051839954124, 3.4377026811657316, 3.4371513782987964, 3.4365709043883443, 3.4360207770589577, 3.4355072237494717, 3.434958155838377, 3.43439883117427, 3.433870797776546, 3.433243222848677, 3.432695067571671, 3.4321799328345284, 3.4316390901012115, 3.431162849945064, 3.430628398478797, 3.4301290714186297, 3.429612081969849, 3.4290850258727152, 3.4285535022307347, 3.4280423824579476, 3.427528410618441, 3.4270712878932965, 3.4265487869416975, 3.4260293401090336, 3.4255435173824607, 3.425065099742828, 3.4246664692791455, 3.424193239866147, 3.423740237946524, 3.4233046077619753, 3.4229072155833915, 3.422431537383459, 3.4220349925171, 3.4216017648841826, 3.421235232136338, 3.420807212326479, 3.4204472487324757, 3.420068033639612, 3.419695488725459, 3.419235306578771, 3.418846479561655, 3.4185066845766436, 3.4181405639467664, 3.4177126323367486, 3.4173421255641943, 3.417005489596659, 3.4166066317730275, 3.416241540007144, 3.4158990506946125, 3.415505894679303, 3.4151345158094055, 3.414762005149434, 3.4144233740552554, 3.4140628760147873]",223.95973873138428,200.0
5,70,0.3,0.01,1e-05,3.3867364474602986,0.05111346765641569,0.05950024407076369,0.034130247142087955,0.036651040062970285,"[3.4463906250339527, 3.443431556556945, 3.4401720195756473, 3.436299085990225, 3.4324479568350146, 3.4280680596171034, 3.42390493017023, 3.4197740090821176, 3.4159738978041014, 3.4119987012441366, 3.408565182448271, 3.4049466304118985, 3.401493625198346, 3.3985622575273324, 3.3954281211446373, 3.392549355772448, 3.3897926001232546, 3.3870315172957626, 3.3840667845553907, 3.381523229901667, 3.379367515494183, 3.376961118948846, 3.3747687219985045, 3.3728707772064856, 3.370625079614844, 3.3685029369867534, 3.3666136514215386, 3.365270615099771, 3.36363824644067, 3.3617619478570897, 3.3600058676578115, 3.3583193602661834, 3.356571493578628, 3.3550663772632907, 3.3535536745808647, 3.352081755420426, 3.350668498121678, 3.349108714937897, 3.347659684472984, 3.346459459456902, 3.3451322269971575, 3.3437192831289457, 3.3424243676849117, 3.3410983714117393, 3.3399085975815423, 3.338958370824237, 3.3379772434438726, 3.3366127130318226, 3.335620010848244, 3.334770390368806, 3.3337726713901077, 3.3326490815628675, 3.3316583441083, 3.330454263942202, 3.329518800749039, 3.3286671975875937, 3.327521458563741, 3.326565201238113, 3.325573676675633, 3.324645404849533, 3.3241241500895895, 3.323528186629932, 3.3226700754336136, 3.321909380976714, 3.3209710075024956, 3.320241960560278, 3.3195828990392617, 3.3187994312180424, 3.318216228490653, 3.3175617358904765]",223.61062717437744,200.0
5,70,0.3,0.01,0.001,3.386958447269867,0.05111346765641569,0.06221195441768083,0.034130247142087955,0.04158453132212434,"[3.4463906250339527, 3.443816711694659, 3.440295648541728, 3.436381944589977, 3.4322561394935107, 3.427961863521816, 3.4238600356390547, 3.4199283783038323, 3.415928465056108, 3.411998530851727, 3.408179182406195, 3.4049956623220083, 3.4017560289914273, 3.399063952584557, 3.3957615129200875, 3.3931321757775947, 3.3903524918485193, 3.387570622580657, 3.3847693575240867, 3.3823540147710545, 3.379986375596033, 3.3777077993530713, 3.375522625521454, 3.3734672543371715, 3.3711746937208966, 3.3689452924132524, 3.367069344444791, 3.3652747326656542, 3.363459841742772, 3.361690024404393, 3.3600780924687297, 3.35836064164025, 3.3566316582618914, 3.355232360259305, 3.3536659612966977, 3.3519328267831723, 3.3504850814426077, 3.3492380146734684, 3.3477009930629547, 3.3461014618135474, 3.3448645887621313, 3.343613655376561, 3.342367816659177, 3.341226764282049, 3.339882020598089, 3.3386195518875303, 3.337401105036109, 3.3364515202604537, 3.335370276774366, 3.3342766602260174, 3.3333074990897575, 3.3323213582961695, 3.331430814558975, 3.3303248780853205, 3.3292404548946357, 3.328358428892411, 3.327624319379651, 3.3268730571891147, 3.325911162729315, 3.3250712331787176, 3.324096817819974, 3.323342270806828, 3.3226043968259655, 3.321839475072736, 3.320935570000407, 3.320444986228149, 3.319567542983933, 3.318903456661959, 3.3184712632030937, 3.317757416700997]",232.63223934173584,200.0
5,70,0.3,0.1,1e-05,3.4003283007140506,0.05001767408978437,0.06188792943830059,0.034130247142087955,0.04187763209166723,"[3.4463906250339527, 3.443618600300206, 3.4403325537949545, 3.4367609468035623, 3.4329148185434173, 3.4288307111494856, 3.4245033119066335, 3.420610662359975, 3.4168636192320916, 3.413457466756021, 3.409948303043246, 3.4065862283033943, 3.4033004595742424, 3.4006021383297953, 3.3978959798983217, 3.395154464428153, 3.392797289979447, 3.3901640234481665, 3.38810712672977, 3.3859587609941384, 3.3839234627971693, 3.381923584061519, 3.3801357655327147, 3.3781797079792395, 3.376408607815515, 3.374092231498222, 3.372636851489408, 3.370926228223148, 3.3692594731667618, 3.367682802139987, 3.3663362617179535, 3.364865083198991, 3.3636680609443776, 3.362442752514514, 3.3608195496438054, 3.359408162250927, 3.3584462181146484, 3.3574788566531284, 3.3561911537752334, 3.3550098773332135, 3.354122028464195, 3.3530621637388944, 3.3522255151023175, 3.351290704086389, 3.3502956680802427, 3.3494074951157806, 3.348583457477492, 3.3475288191010577, 3.3466668031982456, 3.3457754066753456, 3.344796509179173, 3.343865972963812, 3.343025788099169, 3.3420885949211403, 3.341257370054606, 3.340655062639855, 3.3400003432017695, 3.339448240803242, 3.338838213483217, 3.3378999840407815, 3.3371721864320065, 3.3363527260141685, 3.3355603505888434, 3.335181205742052, 3.3345327234226825, 3.3339774638917503, 3.3333752831209256, 3.3329088974996797, 3.332338674921004, 3.3319323303049986]",229.70505237579346,200.0
5,70,0.3,0.1,0.001,3.400739329250122,0.04922234004948745,0.06174106616842566,0.034130247142087955,0.04216538136003164,"[3.4463906250339527, 3.443535272417366, 3.440033610754093, 3.436115508898092, 3.4324296279121227, 3.4286199877827244, 3.4245226137646823, 3.4207905746412504, 3.416852658248802, 3.41321458739413, 3.410022397464768, 3.406799661021208, 3.4037809050680634, 3.400877310270643, 3.3979217748852304, 3.395241422873927, 3.392774952224073, 3.390122366670653, 3.388027047241659, 3.385778208313489, 3.3833920690798434, 3.3813273748695036, 3.379545672280801, 3.3776959154688284, 3.3760414304219686, 3.3743351949490172, 3.372565444205222, 3.37104112105186, 3.3695188823008166, 3.367805706795616, 3.3664922533019213, 3.365058416139249, 3.3634094683698117, 3.362055904406473, 3.3607936533028244, 3.359495461531671, 3.3584644222696824, 3.357510426399786, 3.3562849178531025, 3.3551771962185164, 3.354223900249347, 3.3532426412783938, 3.3522030205348976, 3.3513033101928347, 3.3504433161924285, 3.3492667643655, 3.3484520047802473, 3.347251818764439, 3.3463963505232117, 3.345549681100161, 3.344796535550073, 3.344146785808703, 3.3433410115509328, 3.342473275409372, 3.3415421997942087, 3.341038087089732, 3.3405114759995196, 3.3398893999620904, 3.3390101464639956, 3.3384436807123277, 3.3375223879926943, 3.336971161057423, 3.3364542748381614, 3.335923542129751, 3.335023652670873, 3.33442113341039, 3.3341082762473397, 3.3333668754765298, 3.332868113857074, 3.332359360959649]",222.0002887248993,200.0
5,70,0.3,1,1e-05,3.427492716757005,0.02741251325556734,0.03611658166271104,0.024526753756028086,0.03534611240376154,"[3.4463906250339527, 3.443540964731454, 3.4403956058745218, 3.4370904106502844, 3.4334481519687374, 3.4303315232619886, 3.4274991021733276, 3.424792294328897, 3.422156355335, 3.419729070159406, 3.4174968141346733, 3.415432471227812, 3.4132729558244432, 3.4112613723545495, 3.4093721714621816, 3.4076597500735115, 3.4061087949270408, 3.404511973720566, 3.4028610357156275, 3.401492370706836, 3.399929202826298, 3.3985901467819355, 3.3972098856135418, 3.3960192071227757, 3.394791964663872, 3.3936531049374867, 3.3926163001188177, 3.391421015553909, 3.39027299226977, 3.389381883363991, 3.3883850732448857, 3.387589445687013, 3.386514410398203, 3.3854761953046895, 3.384407724496674, 3.3834866005343796, 3.3828521464363877, 3.382101037611785, 3.381277149323308, 3.380145492549489, 3.379328617673936, 3.3786499327651542, 3.3778736383661605, 3.376942759748293, 3.376313155105629, 3.3756794735826623, 3.3748736462702604, 3.3741973957984883, 3.3732848909125868, 3.3726013830601382, 3.3718527705332613, 3.371207884903269, 3.370922037867226, 3.370354970225914, 3.3697925841548724, 3.368875348369022, 3.3686050317935985, 3.3678770053351, 3.3675894739654293, 3.367035715833362, 3.366322773621699, 3.365688898595723, 3.365132141909016, 3.3647260565774233, 3.3642599090438416, 3.363835734830081, 3.3632580435230066, 3.362394499791824, 3.3618005288716963, 3.361511607562912]",231.10021948814392,200.0
5,70,0.3,1,0.001,3.4271857443097975,0.027995758218451752,0.03634634482990792,0.026160332060715524,0.0371745539872758,"[3.4463906250339527, 3.444027849163221, 3.440703560179464, 3.4370590724752716, 3.433792167463648, 3.430733503009667, 3.4274332237011427, 3.424492321985968, 3.4217466668334833, 3.419442059259296, 3.417180465101162, 3.4149298872093343, 3.4130112949583635, 3.4109650856010236, 3.409156342656735, 3.4075443953610773, 3.405734712838045, 3.404339634697053, 3.402941858597285, 3.4015881518881637, 3.400220289034406, 3.3987033897387127, 3.3972376516846694, 3.3957617559930746, 3.3945355493916725, 3.393473725707659, 3.3924461317418593, 3.3911754053950136, 3.3902607207844375, 3.3892365352389007, 3.3882675391022214, 3.3873039292051876, 3.3864581323397074, 3.3852772628166274, 3.3843966943483035, 3.383313648043783, 3.3823971959570605, 3.381807528674774, 3.3811963186419574, 3.3802494102218574, 3.3793774677713104, 3.378654027413523, 3.377880208970411, 3.377129929080278, 3.376332548218582, 3.3757348650237056, 3.3749120750442563, 3.3741372928564446, 3.373546464483842, 3.373061997110049, 3.37253937670092, 3.371854902332703, 3.3707398085075573, 3.370040353978162, 3.369682161444713, 3.3690749540427665, 3.3685941979393523, 3.368061731651447, 3.367523247585813, 3.3667690361934723, 3.3661337895195453, 3.3657144938744965, 3.364983671091651, 3.3645856507113927, 3.3639788143938016, 3.3634698926226005, 3.3630038088530534, 3.3622944046380954, 3.3615676881475647, 3.361221420409565]",226.11704468727112,200.0
10,70,0.005,0.01,1e-05,3.5065812872957345,0.0,0.0,0.07726054066488704,0.07578173941475921,"[3.4463906250339527, 3.4463558000582406, 3.4463203653587517, 3.4462860052050615, 3.4462520809924566, 3.4462132808054813, 3.446174432419968, 3.4461409760236417, 3.4461063108535055, 3.44606708517961, 3.446024915446045, 3.4459825651348956, 3.445941947558646, 3.445899815443998, 3.4458601080340685, 3.445815788555969, 3.4457827122614426, 3.4457425657627194, 3.4456994623054156, 3.4456553485597445, 3.4456096112958052, 3.445568891311311, 3.445525909490615, 3.4454806205536936, 3.4454348940418993, 3.4453962257911717, 3.44535212426614, 3.445306030041867, 3.4452627923369596, 3.4452155416167165, 3.445175640944163, 3.4451270799162748, 3.4450802726567824, 3.445034792913313, 3.4449888925643335, 3.4449480188699955, 3.4449020590703947, 3.4448566522262474, 3.4448133981503934, 3.444766782457705, 3.444723243040235, 3.444679440655968, 3.444631644227476, 3.4445800388231276, 3.4445327660539182, 3.444483386008489, 3.444434381377415, 3.4443875284090026, 3.4443403154153605, 3.4442881817231252, 3.444235756863141, 3.4441873976646113, 3.4441463199828224, 3.4440993340108523, 3.4440430096446053, 3.4439907182070146, 3.4439410553197853, 3.4438879180092186, 3.443839692956187, 3.443791601070069, 3.443736603205054, 3.4436856172706145, 3.4436338560802042, 3.443584590691318, 3.443533267030691, 3.443483161446898, 3.443435322010079, 3.44338244783887, 3.4433318010828153, 3.4432789398450945]",231.33669352531433,200.0
10,70,0.005,0.01,0.001,3.506574588311567,0.0,0.0,0.07726054066488704,0.07578173941475921,"[3.4463906250339527, 3.446356839335235, 3.4463180838342904, 3.44628079668939, 3.446247559271538, 3.4462130497506656, 3.4461746251289074, 3.44613415680559, 3.4460942700324906, 3.446058269100523, 3.44601790597574, 3.4459752776327846, 3.445934687666983, 3.4458953247244852, 3.44585096811829, 3.4458106733745226, 3.445770789666327, 3.4457320894504604, 3.445690277225981, 3.4456475831477036, 3.4456094535205377, 3.445565565859614, 3.4455192114576936, 3.4454766682186637, 3.445433448744167, 3.445391168679641, 3.44534750667181, 3.445298594178212, 3.445252809454083, 3.445210546568255, 3.4451617606944973, 3.4451171540669656, 3.4450791431744783, 3.4450350760289656, 3.444987541588625, 3.444949736261692, 3.4449101866873506, 3.4448562935140488, 3.444813724954268, 3.4447737462729706, 3.4447277182668827, 3.4446803256280294, 3.444637302357849, 3.4445844638855188, 3.4445377178110226, 3.444489093184606, 3.4444396747169557, 3.444387473744434, 3.4443408940115607, 3.444288745695694, 3.4442433568140656, 3.4441944008213863, 3.4441464722086974, 3.444093630188323, 3.444042754031936, 3.4439905413717464, 3.4439375670246957, 3.443885004427014, 3.4438385043277986, 3.4437905663796635, 3.443739664014914, 3.443683993095531, 3.443633952710386, 3.4435821315549644, 3.443532766794577, 3.443485332268273, 3.4434313628526816, 3.4433777737892823, 3.443325390861774, 3.4432721473626815]",235.07726764678955,200.0
10,70,0.005,0.1,1e-05,3.506566930867687,0.0,0.0,0.07394745846126158,0.07560808410997383,"[3.4463906250339527, 3.4463548184659487, 3.4463184717271353, 3.4462754779338, 3.446246778293032, 3.446209459798889, 3.4461718277137083, 3.4461320051001976, 3.4460967257913877, 3.4460634435408686, 3.446024313655142, 3.4459868735507686, 3.445945833525727, 3.4459045112493274, 3.445865067076192, 3.445822213888456, 3.4457838102622453, 3.445746728506378, 3.4457054818962907, 3.445661459034761, 3.4456193631743055, 3.4455765359494652, 3.445532936814699, 3.4454918532162653, 3.445449735796939, 3.4454057474676154, 3.4453659482592514, 3.4453282384758075, 3.4452818576589213, 3.44523330197719, 3.445190244196262, 3.4451430130035416, 3.445098731749961, 3.4450570839660437, 3.4450059819055987, 3.4449580522696808, 3.4449173653982004, 3.4448673469792936, 3.444817614268144, 3.4447709417122447, 3.4447277586096128, 3.4446806355943744, 3.444629165796863, 3.4445750549528062, 3.4445307266190524, 3.4444844415034663, 3.4444390728499674, 3.44439005018422, 3.44434209815418, 3.444292934220438, 3.444242403154022, 3.444194531825478, 3.444143919471573, 3.444094399346088, 3.4440441337241423, 3.443993747210356, 3.443945989919901, 3.4438976043001617, 3.44384643059664, 3.443800399026109, 3.4437496397221428, 3.4436964055534234, 3.443643725845253, 3.443594108479516, 3.4435450604187894, 3.4434948014840767, 3.443440252543087, 3.443389757889234, 3.44333479888459, 3.443283341608862]",235.2587218284607,200.0
10,70,0.005,0.1,0.001,3.5065279340510966,0.0,0.0,0.07724369103118371,0.07304997620495936,"[3.4463906250339527, 3.446355631539146, 3.4463170594136314, 3.446276895777213, 3.446241649054496, 3.4462040715782285, 3.446163003912834, 3.446125096389774, 3.446085698577765, 3.446045146929207, 3.4460070034151506, 3.445970784268157, 3.4459271615509364, 3.4458858980297635, 3.4458380751100783, 3.445800167329405, 3.4457584634803324, 3.4457193158378105, 3.4456822270322798, 3.4456380017794035, 3.445592000827807, 3.445549983241524, 3.4455071760590155, 3.4454649237587978, 3.4454179324710643, 3.4453779976394796, 3.445334445094151, 3.4452903644148454, 3.445241573504962, 3.4451963135488577, 3.445150094490387, 3.4451054274572543, 3.445061647733267, 3.4450197990043514, 3.444974096572399, 3.4449318210468163, 3.4448844517807418, 3.444831816873328, 3.4447868910849855, 3.4447386985487802, 3.4446922416643315, 3.4446474034172665, 3.444600319430258, 3.444554586215191, 3.4445076327482633, 3.4444666036283866, 3.4444211955151127, 3.4443776122927665, 3.4443260181994817, 3.444278542102695, 3.4442288401988757, 3.4441795630559007, 3.4441317593247467, 3.4440818998155067, 3.444034433959892, 3.4439788069582162, 3.44393239737777, 3.4438854962129466, 3.443835921339409, 3.4437833121677572, 3.443729219407152, 3.443678040053349, 3.443623142491693, 3.4435693265509326, 3.4435182257152985, 3.443460439292396, 3.4434082772003713, 3.44335298331421, 3.443297211718301, 3.4432448723471754]",238.08948588371277,200.0
10,70,0.005,1,1e-05,3.506415803652372,0.0,0.0,0.07394745846126158,0.07287717961836634,"[3.4463906250339527, 3.446351096520087, 3.4463091416406626, 3.4462731395376043, 3.4462382527126807, 3.446201577656699, 3.4461637614914093, 3.4461269872442903, 3.446085788090525, 3.446049649322215, 3.4460126079785307, 3.4459770963935985, 3.4459353443931957, 3.445893840167487, 3.445853849910048, 3.4458119665741025, 3.445767951188854, 3.445729391176318, 3.445689947504978, 3.4456475313667503, 3.445609781682574, 3.4455631037667898, 3.445525490800916, 3.4454855152400765, 3.445440856395712, 3.4453951064006314, 3.4453480073518805, 3.44530565883306, 3.445257590143868, 3.445213790259735, 3.445168787597045, 3.445123856672931, 3.445077812861522, 3.445033302300511, 3.4449879211274883, 3.4449498525812343, 3.444901865972054, 3.444848705700859, 3.4447980223107995, 3.4447502889060684, 3.4447061826682397, 3.4446580316414845, 3.4446147050165945, 3.4445643743003673, 3.444516798472609, 3.444469956116693, 3.4444204523935746, 3.4443783631095117, 3.444331928352862, 3.4442886853141013, 3.4442347612412365, 3.4441862065079376, 3.4441391258745924, 3.444085973469515, 3.444035710974527, 3.4439904296699906, 3.443941119487616, 3.443895636585019, 3.443844825328495, 3.443794951915737, 3.4437430152002593, 3.4436880714664566, 3.443634378275599, 3.443584143092762, 3.4435372248490337, 3.4434860318730753, 3.4434334763856795, 3.443379025415984, 3.4433297264219975, 3.4432773991432217]",246.6495816707611,200.0
10,70,0.005,1,0.001,3.5064518859111664,0.0,0.0,0.07356009242810294,0.07244016434336796,"[3.4463906250339527, 3.446353772751389, 3.4463151606951317, 3.446281524214455, 3.4462467558520875, 3.4462086539576973, 3.446168278021678, 3.44613559738723, 3.4461018804064536, 3.4460614991243856, 3.446027498534673, 3.445992338137227, 3.445952260742299, 3.445908600821257, 3.445866585078087, 3.4458229542818533, 3.445782379257843, 3.445744481400956, 3.4457047354870105, 3.445660184347036, 3.445619641684033, 3.445584197676856, 3.445535698026739, 3.445494550568214, 3.445447646818687, 3.4454102371742508, 3.445368375192687, 3.445323476733515, 3.445281178137973, 3.4452381193200825, 3.4451950751177627, 3.4451492062391775, 3.4451063775806143, 3.445058961610546, 3.4450106658407793, 3.4449695527465853, 3.444925341185226, 3.4448805181936977, 3.4448351176575134, 3.4447885008229986, 3.4447404997172013, 3.4446911357222, 3.444641817004106, 3.444598351192325, 3.444548129848628, 3.444501132263954, 3.4444538844802506, 3.4444031811073983, 3.4443517377980193, 3.4443027528317183, 3.4442553115185173, 3.444206414496808, 3.4441600831248613, 3.4441120875908457, 3.4440656375398477, 3.444018133974083, 3.4439682973265264, 3.4439137294178854, 3.4438672736515623, 3.443814483595239, 3.443762247315656, 3.443713984169075, 3.4436603586167487, 3.4436043070335494, 3.4435541199603645, 3.4435042430047806, 3.443454704647849, 3.4434069358875483, 3.4433559021388365, 3.443308866888963]",239.20508790016174,200.0
10,70,0.05,0.01,1e-05,3.4705764961034427,0.09655355249204667,0.10124518170647545,0.05996939759329448,0.05397377953215518,"[3.4463906250339527, 3.4460149046253292, 3.44563018820403, 3.445227783250327, 3.4447538493372987, 3.444327982615905, 3.443879416854744, 3.4434054742789124, 3.442851432524333, 3.4422949082298824, 3.4417160230809953, 3.4411242944343474, 3.4405833564298858, 3.439945187311932, 3.4393084394103104, 3.4386823915242357, 3.4379863135611948, 3.4373155116215064, 3.4366350807680095, 3.4359652674481787, 3.435273900489781, 3.4345701666714294, 3.4339141451961765, 3.4332024588586014, 3.432490636146141, 3.431819238341822, 3.431139802482823, 3.4304559107125514, 3.429775328149992, 3.4290746137899784, 3.428385044529417, 3.4277025315441803, 3.426940167388613, 3.4262504634971793, 3.425562872679373, 3.4248972240439217, 3.4241598570081226, 3.4235020567904155, 3.422795382031828, 3.4221297783034155, 3.4214904461605227, 3.42084910253513, 3.4201520280305693, 3.419486608741084, 3.418822843797261, 3.418161426654656, 3.4174673477669937, 3.4168463850522865, 3.4162297446876138, 3.415617746973274, 3.414998822403379, 3.4143474830115443, 3.4136893247438684, 3.4130772016203568, 3.412446122890306, 3.411814908059383, 3.4112125950365666, 3.4106115874735754, 3.4099950223944693, 3.40939698405677, 3.408818053466601, 3.408272441241296, 3.407640658739108, 3.407086091997212, 3.4065330886253893, 3.405964864258111, 3.4053908967019306, 3.404853400899221, 3.4042723119747924, 3.403720314003854]",238.27804470062256,200.0
10,70,0.05,0.01,0.001,3.470429768773794,0.09787910922587487,0.10274747933814742,0.06059799570457532,0.05452534925490954,"[3.4463906250339527, 3.4459775689485204, 3.4456132396291608, 3.445160937745505, 3.444728586185006, 3.4442501674755643, 3.4437450272181858, 3.4432000556766282, 3.4426587352022473, 3.442043476553685, 3.441482901138754, 3.4408717848154735, 3.4402546537562535, 3.4396523901515916, 3.4390070852734698, 3.438330369179737, 3.4376999713381595, 3.4370540078729754, 3.4363892774620086, 3.4356917056796097, 3.435022866529771, 3.4343842370551574, 3.433644079413964, 3.4329675309274577, 3.432331048539496, 3.4316396040313153, 3.430963107941429, 3.4302576804807705, 3.4295844550096506, 3.428904875308417, 3.428197129457746, 3.4275312726422147, 3.4268531025939146, 3.4261408617883125, 3.4254258743232033, 3.424826382608978, 3.424118136322972, 3.423421812520242, 3.422777464175897, 3.422101986520543, 3.421450225146995, 3.420762128404296, 3.4200969185060743, 3.41941536712355, 3.4187593429597993, 3.418094511359372, 3.4174371259949425, 3.416798538863211, 3.4160746351315847, 3.4154206999486716, 3.414795264712903, 3.414205591974447, 3.4135724196285273, 3.412938998870149, 3.412346276155318, 3.4117876593508534, 3.4111747914166273, 3.4105987698120934, 3.409989099965447, 3.4093559922344183, 3.4087867762566715, 3.4081751037524204, 3.4075917915582603, 3.406964353178353, 3.406395142622081, 3.4057864896929146, 3.405205726451001, 3.4046780315975016, 3.404122667127169, 3.4035721730412174]",241.29059553146362,200.0
10,70,0.05,0.1,1e-05,3.471915744871951,0.09602332979851538,0.1001746368395361,0.05996939759329448,0.05397377953215518,"[3.4463906250339527, 3.4460385640519413, 3.445652377532779, 3.4451415405785624, 3.444713114877921, 3.4442206329879568, 3.4437312232915076, 3.4432438665601395, 3.4427049828050946, 3.442170285873083, 3.441604363825778, 3.441035002616745, 3.440476731546031, 3.439818671130742, 3.4391943278554913, 3.43854434724961, 3.4379617952947976, 3.4372749414665615, 3.4366160072744525, 3.4359683909100265, 3.435325975099381, 3.434676798871038, 3.4339877435167954, 3.433293248563506, 3.432621011893438, 3.431920019403153, 3.43123488454281, 3.430532882336122, 3.429871100437537, 3.429200727396815, 3.4285099915291797, 3.427887845735188, 3.42729430659252, 3.426656330923248, 3.4259740935631395, 3.4252874340720565, 3.4246441085417634, 3.4240355925375545, 3.4233456705451024, 3.422704786836244, 3.422073231248451, 3.4214353448590957, 3.4207974803848615, 3.4201481581874633, 3.419504422524323, 3.418877331508554, 3.418253363621289, 3.4176962432604268, 3.417115561003916, 3.4165140980043853, 3.4159101005171575, 3.4153011747955797, 3.4147475541745305, 3.4142263177580543, 3.413622095392013, 3.4130558010779386, 3.4124341527528146, 3.4118324369317725, 3.4112861081453136, 3.410740904311758, 3.4101610299379668, 3.4095913612459796, 3.409014972509696, 3.4085156611108927, 3.4079750196779455, 3.407493423873058, 3.406950616002402, 3.40639403299664, 3.4058720483252682, 3.4053131884797145]",255.51637077331543,200.0
10,70,0.05,0.1,0.001,3.471976153967429,0.09528101802757158,0.10096239626992544,0.05996939759329448,0.05307641120073747,"[3.4463906250339527, 3.4460535290379393, 3.4456560127239286, 3.4452349025887643, 3.4447228893671107, 3.4442786995950234, 3.4437506877775896, 3.4432310792958316, 3.442701277986875, 3.442130511017963, 3.441539792170017, 3.440963444476572, 3.440362462429516, 3.4397236918848013, 3.4390800839281686, 3.438440681931608, 3.437826214693178, 3.4372181382431504, 3.436588915383971, 3.435958859121892, 3.4352521524090625, 3.4345531862406076, 3.433922991704404, 3.433273697363667, 3.432622934354756, 3.43191170207736, 3.4312535958553476, 3.430592493276947, 3.4299012745323836, 3.4292000519207315, 3.4285062181236503, 3.427819628268575, 3.4271503524502793, 3.426512474398489, 3.425888399029232, 3.425250683304775, 3.4246051826225132, 3.423942502832732, 3.423270389875717, 3.4226177942490406, 3.4219679036724946, 3.4213219942497664, 3.420678195069166, 3.4200406645377694, 3.419411202932746, 3.418778022318714, 3.4181667400484645, 3.417566985732133, 3.4169319615184626, 3.4163438497556786, 3.415731345804058, 3.4151218626079, 3.4145030122613096, 3.4139342352764697, 3.413349243677543, 3.412793996967495, 3.41223345963904, 3.41166878625481, 3.4111220725876605, 3.4105480881282206, 3.410006848969236, 3.409459311421781, 3.4089378800621737, 3.4084586684745855, 3.407897434858549, 3.407349702680783, 3.4069010911050643, 3.4063990036763205, 3.4058690445881643, 3.4053731841051658]",252.70778703689575,200.0
